Time [ns],O(a4966:zdiff) [ohm],O(a4967:zdiff) [ohm],O(a4968:zdiff) [ohm],O(a4969:zdiff) [ohm],O(a4970:zdiff) [ohm],O(a4966:zdiff) [ohm],O(a4967:zdiff) [ohm],O(a4968:zdiff) [ohm],O(a4969:zdiff) [ohm],O(a4970:zdiff) [ohm],O(a3686:zdiff) [ohm],O(a3687:zdiff) [ohm],O(a3688:zdiff) [ohm],O(a3689:zdiff) [ohm],O(a3690:zdiff) [ohm],O(a4966:zdiff) [ohm],O(a4967:zdiff) [ohm],O(a4968:zdiff) [ohm],O(a4969:zdiff) [ohm],O(a4970:zdiff) [ohm],O(a4966:zdiff) [ohm].1,O(a4967:zdiff) [ohm].1,O(a4968:zdiff) [ohm].1,O(a4969:zdiff) [ohm].1,O(a4970:zdiff) [ohm].1,O(a3686:zdiff) [ohm],O(a3687:zdiff) [ohm],O(a3688:zdiff) [ohm],O(a3689:zdiff) [ohm],O(a3690:zdiff) [ohm]
6.581419493113179,27096.244448989903,32846.011192547005,38430.2011504057,31828.510900899302,43539.4893271361,7206.536573008341,8140.70963379817,6674.363735659561,7500.376455284129,10370.0260011678,39106.922830064104,37343.9917855257,27740.0965526628,33075.0665023085,30811.185559447596,27096.244448989903,32846.011192547005,38430.2011504057,31828.510900899302,43539.4893271361,7206.536573008341,8140.70963379817,6674.363735659561,7500.3764552841285,10370.0260011678,39106.9228300641,37343.9917855257,27740.0965526628,33075.0665023085,30811.185559447596
6.60729917578357,27370.7026522698,33228.1025489379,39236.9973143963,32212.2822046946,43855.499095020896,7162.56355325772,8129.51288187067,6659.116429026961,7472.068572510021,10305.5945219605,38498.6075321693,35994.2812089106,27164.777904539504,32609.9241423997,30333.234421803998,27370.7026522698,33228.1025489379,39236.9973143963,32212.2822046946,43855.499095020896,7162.56355325772,8129.51288187067,6659.116429026961,7472.068572510021,10305.5945219605,38498.6075321693,35994.2812089106,27164.777904539504,32609.9241423997,30333.234421803998
6.63317885845396,27664.3795518505,33583.372716147205,40034.4735666277,32619.999761316,44209.2123284958,7121.48932163468,8121.499982912621,6647.04417071429,7448.688361079241,10251.3238319073,37999.2470043417,34565.5048992831,26615.7568384693,32147.743513972204,29832.534853111898,27664.3795518505,33583.372716147205,40034.4735666277,32619.999761316,44209.2123284958,7121.48932163468,8121.499982912621,6647.04417071429,7448.688361079241,10251.3238319073,37999.2470043417,34565.5048992831,26615.7568384693,32147.743513972204,29832.534853111894
6.65905854112435,27956.610528485,33883.766073586405,40732.8095061481,33025.041488426,44624.933361805306,7082.763326166759,8116.01286302524,6637.1332401199,7429.30746496313,10208.2382790274,37569.5792341008,33135.7559105926,26082.2477710036,31667.556669921698,29307.6222385253,27956.610528485,33883.766073586405,40732.8095061481,33025.041488426,44624.933361805306,7082.763326166759,8116.01286302524,6637.1332401199,7429.30746496313,10208.2382790274,37569.5792341008,33135.7559105926,26082.2477710036,31667.556669921694,29307.6222385253
6.684938223794741,28236.9750216262,34193.7418277233,41420.788625845,33406.1732536875,45105.875399828,7046.055895044399,8112.8886404278,6628.68545485229,7413.08345015958,10176.7449288361,37168.2209355388,31787.5724111275,25563.429987616,31163.9377758041,28764.550254163198,28236.9750216262,34193.7418277233,41420.788625845,33406.1732536875,45105.875399828,7046.055895044399,8112.8886404278,6628.68545485229,7413.08345015958,10176.7449288361,37168.2209355388,31787.5724111275,25563.429987616,31163.9377758041,28764.550254163198
6.710817906465139,28509.935768928197,34603.4705072073,42149.5500834024,33786.8665597676,45656.4513554651,7011.327304373261,8112.48548768609,6621.45454353937,7399.42058229427,10156.6978821146,36760.0403759642,30587.642688504904,25066.4069210171,30647.9378087913,28216.4095972856,28509.935768928197,34603.4705072073,42149.5500834024,33786.8665597676,45656.4513554651,7011.327304373261,8112.48548768609,6621.45454353937,7399.42058229427,10156.6978821146,36760.0403759642,30587.642688504904,25066.4069210171,30647.9378087913,28216.4095972856
6.73669758913553,28787.7278125017,35122.4878392187,42826.1071565822,34205.6941713652,46266.3984665262,6978.83531917219,8115.59320694905,6615.6852135715,7388.074802928941,10147.5464731736,36322.0294768096,29578.0310837079,24602.4341157481,30142.909680870096,27680.4924124494,28787.7278125017,35122.4878392187,42826.1071565822,34205.6941713652,46266.3984665262,6978.83531917219,8115.59320694905,6615.6852135715,7388.074802928941,10147.5464731736,36322.0294768096,29578.0310837079,24602.4341157481,30142.909680870096,27680.4924124494
6.762577271805919,29081.898750070097,35681.3156094896,43412.459285348195,34662.0028447589,46891.72761503531,6949.0825245397,8123.25416463967,6612.05231679174,7379.18402492323,10148.534136976401,35845.5965211635,28775.377463675497,24182.663541152404,29676.9509770692,27174.1856090268,29081.898750070097,35681.3156094896,43412.459285348195,34662.0028447589,46891.727615035314,6949.0825245397,8123.25416463967,6612.05231679174,7379.18402492323,10148.534136976401,35845.5965211635,28775.377463675497,24182.663541152404,29676.9509770692,27174.1856090268
6.78845695447631,29395.8211465827,36221.930796645,44062.7986705971,35119.0592697839,47492.8174360642,6917.8159088126795,8140.0207381364,6611.881970979211,7372.42152814315,10162.117997895899,35335.0979513796,28173.514269183903,23814.5353411986,29274.660999285497,26710.9582519787,29395.8211465827,36221.930796645,44062.7986705971,35119.0592697839,47492.8174360642,6917.8159088126795,8140.0207381364,6611.8819709792115,7372.42152814315,10162.117997895899,35335.0979513796,28173.514269183906,23814.5353411986,29274.660999285497,26710.9582519787
6.814336637146701,29718.423067235697,36741.6879661548,44919.1766666334,35552.9169677858,48086.853820151904,6892.6021139061095,8166.38761668391,6618.0299458829295,7371.13686605453,10188.3678543261,34803.6418492293,27746.939468980698,23499.5436215565,28950.565526964103,26297.553774224198,29718.423067235697,36741.6879661548,44919.1766666334,35552.9169677858,48086.853820151904,6892.6021139061095,8166.38761668391,6618.0299458829295,7371.13686605453,10188.3678543261,34803.6418492293,27746.939468980698,23499.5436215565,28950.565526964103,26297.553774224198
6.8402163198171,30029.4891188362,37246.8300938827,45855.0199940904,35968.6747214724,48723.231531441605,6874.406044557691,8203.03200553309,6632.14967190453,7376.745336992941,10226.9178620723,34267.987806788704,27454.7848499804,23232.6820723381,28705.519899322597,25932.9782291258,30029.4891188362,37246.8300938827,45855.0199940904,35968.6747214724,48723.23153144161,6874.406044557691,8203.03200553309,6632.14967190453,7376.745336992941,10226.9178620723,34267.987806788704,27454.7848499804,23232.6820723381,28705.519899322597,25932.9782291258
6.86609600248749,30321.733115671002,37717.146024476,46591.2451389369,36369.3684048287,49398.2919438247,6863.6910555561,8249.58780929081,6655.18008704755,7390.33301487514,10278.0247622199,33744.3146794631,27246.157359522203,23003.553682911002,28526.4732239877,25609.371802138598,30321.733115671002,37717.146024476,46591.2451389369,36369.3684048287,49398.2919438247,6863.6910555561,8249.58780929081,6655.18008704755,7390.33301487514,10278.0247622199,33744.3146794631,27246.157359522203,23003.553682911002,28526.4732239877,25609.371802138598
6.891975685157879,30617.5865567025,38145.4279532349,47081.738752782694,36747.3549624136,50041.8949958816,6860.44529270111,8304.88804433196,6687.301774431179,7412.4494269409915,10342.2090152179,33245.8725649551,27067.722989687598,22798.857847748397,28389.4660056469,25314.4653020409,30617.5865567025,38145.4279532349,47081.73875278269,36747.3549624136,50041.8949958816,6860.44529270111,8304.88804433196,6687.301774431179,7412.44942694099,10342.2090152179,33245.8725649551,27067.722989687598,22798.857847748397,28389.4660056469,25314.4653020409
6.917855367828269,30951.482936828703,38572.2293878819,47583.31689062389,37119.705827282996,50608.07483769151,6864.28124617917,8367.24654428777,6728.004938565699,7443.031125222109,10419.8411183774,32782.5662189392,26873.162491748397,22605.6681864237,28265.3767213516,25035.015008284303,30951.482936828706,38572.2293878819,47583.316890623886,37119.705827282996,50608.074837691514,6864.28124617917,8367.24654428777,6728.004938565699,7443.031125222109,10419.8411183774,32782.5662189392,26873.162491748397,22605.6681864237,28265.3767213516,25035.015008284303
6.94373505049866,31331.8565314223,39038.097782891,48302.509970937404,37535.984196067795,51116.1600549793,6874.59684604995,8434.90089843345,6776.265247028729,7481.41688996126,10510.6990401173,32361.798990542004,26632.2651694456,22414.622682761,28127.3490263347,24760.3503992276,31331.8565314223,39038.097782891,48302.50997093741,37535.984196067795,51116.1600549793,6874.59684604995,8434.90089843345,6776.265247028729,7481.41688996126,10510.6990401173,32361.798990542004,26632.2651694456,22414.622682761,28127.3490263347,24760.3503992276
6.96961473316905,31732.6339980954,39519.6014082596,49172.864945612804,38021.5826036372,51593.154684293,6890.7758668861,8506.437784169158,6830.790086727719,7526.47482302535,10613.478922831999,31989.669721667997,26336.361108992598,22222.049450171,27958.0305544884,24485.0508401526,31732.6339980954,39519.6014082596,49172.864945612804,38021.5826036372,51593.154684293,6890.7758668861,8506.437784169158,6830.7900867277185,7526.47482302535,10613.478922831999,31989.669721667997,26336.361108992598,22222.049450171,27958.0305544884,24485.0508401526
6.995494415839451,32128.50222457,39953.1578592221,50036.78225115559,38536.6566102942,52029.3137413935,6912.474671620071,8581.338128629,6890.570365667751,7577.0976389279585,10725.911252239699,31671.8262069017,25997.7910506414,22030.3293272653,27754.2959683291,24209.942488594,32128.50222457,39953.1578592221,50036.782251155586,38536.6566102942,52029.3137413935,6912.474671620071,8581.338128629,6890.5703656677515,7577.097638927958,10725.911252239699,31671.8262069017,25997.7910506414,22030.3293272653,27754.2959683291,24209.942488594
7.02137409850984,32527.6023407194,40318.9156505849,50883.0293477237,39022.4979142123,52410.8093554734,6939.66080821791,8659.90127815966,6955.035576183101,7632.459861997041,10844.952298206801,31413.7060698372,25643.7767229428,21846.412671407,27527.6787610629,23941.1166312152,32527.6023407194,40318.9156505849,50883.0293477237,39022.4979142123,52410.8093554734,6939.66080821791,8659.90127815966,6955.035576183101,7632.459861997041,10844.952298206801,31413.7060698372,25643.7767229428,21846.412671407,27527.6787610629,23941.1166312152
7.04725378118023,32956.2035387342,40662.6915648485,51752.7773640999,39473.9031537619,52773.376921912306,6972.58724651469,8743.1159446921,7024.1581319939505,7692.23164589735,10967.15397345,31220.2453469236,25307.397785765097,21679.0638825865,27300.3144825315,23687.3337421304,32956.2035387342,40662.6915648485,51752.7773640999,39473.9031537619,52773.37692191231,6972.58724651469,8743.1159446921,7024.158131993951,7692.23164589735,10967.15397345,31220.2453469236,25307.397785765097,21679.0638825865,27300.3144825315,23687.3337421304
7.07313346385062,33417.6436917579,41029.2726423798,52532.7178248229,39928.558968337005,53166.990317966796,7011.67535795478,8832.3487381524,7098.44450351864,7756.7049817425095,11089.2919400125,31095.230369254503,25018.8464443134,21535.7716784679,27097.9317531917,23456.6874879631,33417.6436917579,41029.2726423798,52532.7178248229,39928.558968337005,53166.990317966796,7011.67535795478,8832.3487381524,7098.44450351864,7756.704981742509,11089.2919400125,31095.230369254503,25018.8464443134,21535.7716784679,27097.9317531917,23456.6874879631
7.099013146521009,33885.4917494225,41412.1831928004,53075.8440618234,40394.9096082692,53570.505321327,7057.320581866841,8928.939911500629,7178.80276815067,7826.78573740618,11208.9276105397,31040.363632217402,24798.9820209347,21420.2314497372,26942.2855717832,23253.5574844634,33885.4917494225,41412.1831928004,53075.8440618234,40394.9096082692,53570.505321327,7057.320581866841,8928.939911500629,7178.80276815067,7826.78573740618,11208.9276105397,31040.363632217402,24798.9820209347,21420.2314497372,26942.2855717832,23253.5574844634
7.124892829191411,34338.3755722829,41781.662656820896,53490.853919326604,40840.0678191625,53905.64067869059,7109.65839437297,9033.6366567781,7266.17281723553,7903.638715368821,11325.1824454814,31054.0300996133,24655.774185167098,21331.022194298,26845.1409134998,23076.7045567673,34338.3755722829,41781.662656820896,53490.85391932661,40840.0678191625,53905.640678690586,7109.65839437297,9033.6366567781,7266.17281723553,7903.638715368821,11325.1824454814,31054.0300996133,24655.774185167094,21331.022194298,26845.1409134998,23076.7045567673
7.1507725118618,34780.0530583423,42126.0646065329,54069.4843629014,41253.2598142114,54152.4063264896,7168.481752829409,9146.48888485353,7361.32012157667,7988.401567253481,11438.5195449972,31129.877154156402,24583.4452152281,21261.7636691064,26805.0497601398,22919.0207702264,34780.0530583423,42126.0646065329,54069.4843629014,41253.2598142114,54152.4063264896,7168.481752829409,9146.48888485353,7361.32012157667,7988.4015672534815,11438.5195449972,31129.877154156402,24583.4452152281,21261.7636691064,26805.0497601398,22919.0207702264
7.182186404552339,35304.6465377429,42505.335133035296,55088.2304633254,41756.869836750295,54462.6780215233,7233.21272160625,9266.77763675274,7464.640123219399,8081.87407928825,11550.6405010586,31286.577141101203,24565.322782585,21191.4080292672,26811.9664140348,22738.8516929414,35304.6465377429,42505.335133035296,55088.2304633254,41756.869836750295,54462.6780215233,7233.21272160625,9266.77763675274,7464.640123219399,8081.87407928825,11550.6405010586,31286.577141101207,24565.322782585,21191.4080292672,26811.9664140348,22738.8516929414
7.213600297242889,35767.8517990826,42819.791476735896,55919.053504139,42248.431088717,54952.839619943,7302.98888080022,9393.163581999159,7576.051484844151,8184.26448455966,11664.081452639899,31481.794371196,24576.3502336827,21117.8794954556,26835.8050675894,22547.5435526817,35767.8517990826,42819.791476735896,55919.053504139,42248.431088717,54952.839619943,7302.98888080022,9393.16358199916,7576.051484844151,8184.26448455966,11664.081452639899,31481.794371196,24576.3502336827,21117.8794954556,26835.8050675894,22547.5435526817
7.24501418993343,36133.4496283681,43104.455226505495,56255.039227787194,42596.3663281348,55560.6151370763,7376.77066252119,9523.911675834159,7694.928367939559,8294.98012445467,11781.826601365201,31675.2884501512,24568.7676786136,21030.7009261961,26829.5135427775,22330.5608488739,36133.4496283681,43104.455226505495,56255.039227787194,42596.3663281348,55560.6151370763,7376.77066252119,9523.91167583416,7694.928367939559,8294.98012445467,11781.826601365201,31675.2884501512,24568.7676786136,21030.7009261961,26829.5135427775,22330.5608488739
7.276428082623969,36455.218726911604,43459.432267464705,56488.4683634235,42804.5113473006,56171.7329000201,7453.78699684413,9657.70710156128,7820.47656504312,8412.955250535078,11906.279314388401,31830.244695483198,24510.589293737998,20931.5439195788,26762.409732156,22087.7372668277,36455.218726911604,43459.43226746471,56488.4683634235,42804.5113473006,56171.7329000201,7453.78699684413,9657.70710156128,7820.47656504312,8412.955250535078,11906.279314388401,31830.244695483198,24510.589293737998,20931.5439195788,26762.409732156,22087.7372668277
7.30784197531452,36787.2137563807,43906.6456582191,56837.734484788096,43042.6749074733,56829.9361357625,7533.54300139799,9793.79339189357,7951.8408990595,8536.82549267412,12039.3490479048,31922.824543597402,24394.3567043415,20834.439107476202,26631.699923196,21834.4976963659,36787.2137563807,43906.6456582191,56837.734484788096,43042.6749074733,56829.9361357625,7533.54300139799,9793.79339189357,7951.8408990595,8536.82549267412,12039.3490479048,31922.824543597402,24394.3567043415,20834.439107476202,26631.699923196,21834.4976963659
7.33925586800506,37101.0967558138,44348.4250121969,57076.60697182691,43384.2157042183,57577.9880898751,7615.96747137362,9932.34617157204,8088.39460742609,8665.321691495172,12182.2491017025,31949.951677806297,24238.938396526602,20761.715547480402,26465.859818521498,21598.057826631102,37101.0967558138,44348.4250121969,57076.606971826914,43384.2157042183,57577.9880898751,7615.96747137362,9932.34617157204,8088.39460742609,8665.321691495172,12182.2491017025,31949.951677806293,24238.938396526602,20761.715547480402,26465.859818521494,21598.057826631102
7.37066976069561,37366.7234579202,44742.834076453204,57230.4212929581,43733.9129398978,58305.6106279109,7701.418647670191,10074.602011984,8229.968656235942,8797.671074389571,12335.597749299899,31928.817997309703,24082.1622578962,20737.0280514872,26316.9021969842,21409.9874701345,37366.7234579202,44742.834076453204,57230.4212929581,43733.9129398978,58305.6106279109,7701.418647670191,10074.602011984,8229.968656235942,8797.671074389571,12335.597749299899,31928.817997309703,24082.1622578962,20737.0280514872,26316.9021969842,21409.9874701345
7.402083653386151,37632.3037116395,45163.1466401041,57541.1207418236,44097.3251828125,58956.811465067,7790.617120641609,10222.8908827702,8377.017437162851,8933.95596492677,12499.6823112711,31884.653077543397,23961.6064630351,20773.885239255902,26234.799572438398,21291.7800250393,37632.3037116395,45163.1466401041,57541.1207418236,44097.3251828125,58956.811465067,7790.617120641609,10222.8908827702,8377.017437162851,8933.95596492677,12499.6823112711,31884.653077543397,23961.6064630351,20773.885239255902,26234.799572438398,21291.7800250393
7.43349754607669,37928.0274051525,45620.2177541422,57832.8787169783,44546.419109402304,59585.623056351506,7884.34154549728,10379.8801853701,8530.53533533078,9075.175337404571,12674.911582322,31839.2708092357,23903.813100183303,20872.529386596998,26252.3192191718,21249.8469309753,37928.0274051525,45620.2177541422,57832.8787169783,44546.419109402304,59585.62305635151,7884.34154549728,10379.8801853701,8530.53533533078,9075.175337404571,12674.911582322,31839.2708092357,23903.813100183306,20872.529386596998,26252.3192191718,21249.8469309753
7.46491143876724,38220.6579199055,46041.10255029231,57866.2332138061,45003.34486000519,60147.8774850624,7983.3163212972995,10548.3759043419,8691.89477204908,9223.00561884138,12862.0764755618,31804.5481211319,23919.0184138878,21019.0444218655,26376.0140677453,21273.009564475702,38220.6579199055,46041.102550292315,57866.2332138061,45003.344860005185,60147.8774850624,7983.316321297299,10548.3759043419,8691.89477204908,9223.00561884138,12862.0764755618,31804.5481211319,23919.0184138878,21019.0444218655,26376.0140677453,21273.009564475702
7.496325331457781,38504.0434850482,46398.135799846794,57979.8708282024,45340.040176915194,60509.5245308755,8088.052554537859,10730.7537919753,8862.62565067856,9379.458991056259,13062.525224166598,31781.018812608,23999.5886803579,21188.3092558311,26582.9013407459,21333.6874088924,38504.0434850482,46398.135799846794,57979.8708282024,45340.040176915194,60509.5245308755,8088.052554537859,10730.7537919753,8862.62565067856,9379.458991056259,13062.525224166598,31781.018812608,23999.5886803579,21188.3092558311,26582.9013407459,21333.6874088924
7.52773922414832,38845.8618987978,46706.6280133729,58580.788893486504,45671.853533335896,60735.919511806904,8198.78567364425,10928.5082023296,9044.14376811963,9546.38034798774,13278.153443495601,31762.1655204285,24121.9709110286,21350.2806989325,26823.548634951,21392.6854576443,38845.8618987978,46706.6280133729,58580.7888934865,45671.853533335896,60735.9195118069,8198.78567364425,10928.5082023296,9044.14376811963,9546.38034798774,13278.153443495601,31762.1655204285,24121.9709110286,21350.2806989325,26823.548634951,21392.6854576443
7.55915311683887,39264.9597056721,46942.2951678376,59392.951341011605,46153.6058515946,61026.86539103441,8315.488526930609,11141.8214540719,9237.44279497442,9724.87019758925,13511.2096437204,31743.6409087002,24258.1646293528,21484.7441299288,27045.8412888748,21416.625409341497,39264.9597056721,46942.2951678376,59392.95134101161,46153.6058515946,61026.865391034415,8315.488526930609,11141.8214540719,9237.44279497442,9724.87019758925,13511.2096437204,31743.6409087002,24258.1646293528,21484.7441299288,27045.8412888748,21416.625409341497
7.59056700952941,39705.5364471547,47141.7225735424,60091.2841055389,46712.9584001233,61429.9718285121,8438.0689457137,11369.728018982,9442.92898093602,9914.93933049338,13763.7475535152,31729.0998561401,24383.5431208447,21586.142201656297,27211.142383178798,21386.305828274,39705.5364471547,47141.7225735424,60091.2841055389,46712.9584001233,61429.9718285121,8438.0689457137,11369.728018982,9442.92898093602,9914.93933049338,13763.7475535152,31729.0998561401,24383.5431208447,21586.142201656297,27211.142383178798,21386.305828274
7.62198090221995,40128.8195646358,47443.6653958962,60848.717463490095,47206.8426836822,61822.02740943099,8566.46754823912,11610.227008126001,9660.41781299752,10115.5662212118,14037.3770566279,31732.308240016202,24483.9741108803,21666.2318229073,27309.558794287797,21303.7018415636,40128.8195646358,47443.6653958962,60848.717463490095,47206.8426836822,61822.027409430986,8566.46754823912,11610.227008126001,9660.41781299752,10115.5662212118,14037.3770566279,31732.308240016202,24483.9741108803,21666.2318229073,27309.558794287797,21303.7018415636
7.653394794910491,40554.4390215375,47891.783615199005,61783.347553121,47683.1793854279,62163.5659233572,8700.784386583879,11860.690838415901,9889.221821431658,10324.916644667801,14332.876935383301,31774.3285132163,24559.7672077169,21750.2434977155,27365.3034895224,21191.7483431247,40554.4390215375,47891.783615199005,61783.347553121,47683.1793854279,62163.5659233572,8700.784386583879,11860.690838415901,9889.221821431658,10324.916644667801,14332.876935383301,31774.3285132163,24559.7672077169,21750.2434977155,27365.3034895224,21191.7483431247
7.68480868760103,40968.497820093,48326.2055728366,62505.6686670406,48195.28854759,62531.569962762995,8841.33455821413,12118.4147570228,10128.3954381485,10540.8634923075,14649.9491487816,31877.2919302011,24625.2443615683,21869.1296532698,27430.9038090395,21088.3615471159,40968.497820093,48326.2055728366,62505.6686670406,48195.28854759,62531.569962762995,8841.33455821413,12118.4147570228,10128.3954381485,10540.8634923075,14649.9491487816,31877.2919302011,24625.2443615683,21869.1296532698,27430.9038090395,21088.3615471159
7.71622258029158,41313.7464854589,48656.1552717937,62878.5331782708,48629.6927599826,62971.2235520059,8988.62358030842,12381.316765508302,10377.1280400057,10761.763944414,14987.1269640414,32051.664026646602,24700.1823067419,22043.79430687,27558.416313461003,21027.4988967493,41313.7464854589,48656.1552717937,62878.5331782708,48629.6927599826,62971.2235520059,8988.62358030842,12381.316765508302,10377.1280400057,10761.763944414,14987.1269640414,32051.664026646602,24700.1823067419,22043.79430687,27558.416313461006,21027.4988967493
7.74763647298212,41567.7308498356,48972.6033524829,63196.4284108558,48934.1580971518,63529.0766054362,9143.20776715261,12648.660545388,10635.2775299992,10987.3097221126,15342.5039074975,32293.3355578775,24803.9257972957,22281.9150855225,27786.0473929107,21032.6945944869,41567.7308498356,48972.6033524829,63196.4284108558,48934.1580971518,63529.0766054362,9143.20776715261,12648.660545388,10635.2775299992,10987.3097221126,15342.5039074975,32293.3355578775,24803.9257972957,22281.9150855225,27786.0473929107,21032.6945944869
7.77905036567266,41762.6293987404,49377.1965694983,63569.5026179373,49244.312010217196,64264.546982788495,9305.56401438661,12920.926515156101,10903.4162159927,11218.6001444929,15713.787833799699,32581.5887556566,24950.946695406,22574.9275651183,28125.4237130538,21110.6810184914,41762.6293987404,49377.1965694983,63569.5026179373,49244.312010217196,64264.546982788495,9305.56401438661,12920.926515156101,10903.4162159927,11218.6001444929,15713.787833799699,32581.5887556566,24950.946695406,22574.9275651183,28125.4237130538,21110.6810184914
7.810464258363201,41933.584299483504,49834.6603367466,63746.6129349554,49653.844867564294,65137.292491308304,9475.9614116208,13199.7613892349,11182.9503885988,11458.1807418344,16098.866503295902,32883.933729060096,25149.1701499184,22900.7351388639,28557.102277134,21250.1071205875,41933.584299483504,49834.6603367466,63746.6129349554,49653.84486756429,65137.292491308304,9475.9614116208,13199.7613892349,11182.9503885988,11458.1807418344,16098.866503295902,32883.933729060096,25149.1701499184,22900.7351388639,28557.102277134,21250.1071205875
7.84187815105375,42104.1933483839,50288.438962775304,63742.2190532943,50055.1399719284,65968.1787834582,9654.37339812624,13487.4877091244,11475.96196287,11709.589943711699,16496.1497391074,33165.8573323899,25400.9315516737,23230.074229132002,29031.6916594629,21423.203173995702,42104.1933483839,50288.43896277529,63742.2190532943,50055.1399719284,65968.1787834582,9654.37339812624,13487.4877091244,11475.96196287,11709.589943711699,16496.1497391074,33165.8573323899,25400.9315516737,23230.074229132002,29031.6916594629,21423.203173995702
7.87329204374429,42314.4567373452,50764.539038210096,63970.1364999101,50355.0164492046,66626.5674463559,9840.48885451678,13786.2390113658,11784.7469361723,11976.3885191873,16904.730926514,33411.88871703,25705.4080090567,23543.361283835296,29496.5527795604,21600.5300100238,42314.4567373452,50764.539038210096,63970.1364999101,50355.0164492046,66626.5674463559,9840.48885451678,13786.2390113658,11784.7469361723,11976.3885191873,16904.730926514,33411.88871703,25705.4080090567,23543.361283835296,29496.5527795604,21600.5300100238
7.90470593643483,42604.4916172727,51257.122758905,64576.0579435754,50659.4410566534,67165.454085458,10033.9278839782,14097.027904958,12111.1403320775,12260.956506299399,17324.1405497899,33628.6117094307,26061.1822730955,23834.6303206782,29908.653941984903,21757.5769456084,42604.4916172727,51257.122758905,64576.0579435754,50659.4410566534,67165.454085458,10033.9278839782,14097.027904958,12111.1403320775,12260.956506299399,17324.1405497899,33628.6117094307,26061.1822730955,23834.6303206782,29908.653941984903,21757.5769456084
7.93611982912537,42968.3215498493,51665.3556041883,65238.950559282806,51090.8670398005,67691.7535439117,10234.331251044101,14419.4322903576,12456.1248209995,12564.0578266695,17753.657515897,33846.456180723195,26466.3502514707,24115.7096809325,30253.200120032598,21884.092594595902,42968.3215498493,51665.3556041883,65238.95055928281,51090.8670398005,67691.7535439117,10234.331251044101,14419.4322903576,12456.1248209995,12564.0578266695,17753.657515897,33846.456180723195,26466.3502514707,24115.7096809325,30253.200120032598,21884.092594595902
7.9675337218159195,43364.0027200977,51960.4001713221,65788.4549289887,51604.2580983131,68202.3563016769,10441.552620085,14751.389505326,12819.4223053454,12884.3860506066,18191.7195706206,34111.4485043348,26917.287961191498,24412.111106250297,30550.019671920298,21987.6812876714,43364.0027200977,51960.4001713221,65788.4549289887,51604.2580983131,68202.3563016769,10441.552620085,14751.389505326,12819.4223053454,12884.3860506066,18191.7195706206,34111.4485043348,26917.287961191494,24412.111106250297,30550.019671920298,21987.6812876714
7.99894761450646,43771.2707870654,52267.713041846604,66435.4961173284,52126.0654956778,68632.3431767678,10655.7729180106,15089.473005903,13199.3530683376,13218.6370315892,18635.2972119322,34473.958479388,27405.6865671548,24754.061128633,30847.911368394798,22092.093260446698,43771.2707870654,52267.71304184661,66435.4961173284,52126.0654956778,68632.3431767678,10655.7729180106,15089.473005903,13199.3530683376,13218.6370315892,18635.2972119322,34473.958479388,27405.6865671548,24754.061128633,30847.911368394798,22092.093260446694
8.030361507197,44201.866234242,52666.4155578887,67213.26764214919,52697.802495332005,68972.3822202805,10877.5107184425,15429.9240971522,13593.2814994331,13562.520066665,19079.7895745126,34965.3887335551,27919.3674589772,25159.5222227686,31194.128047987997,22223.097949285097,44201.866234242,52666.4155578887,67213.26764214919,52697.80249533201,68972.3822202805,10877.5107184425,15429.9240971522,13593.2814994331,13562.520066665,19079.7895745126,34965.3887335551,27919.3674589772,25159.5222227686,31194.128047987997,22223.097949285097
8.06177539988754,44657.2760724,53055.719436076,67834.1414241549,53330.7706058455,69238.8081333573,11107.440686431699,15769.995003546699,13998.570227486101,13912.4018929047,19519.8326099271,35596.3037298078,28441.763555767404,25630.791409742702,31621.596984469903,22401.7859251798,44657.2760724,53055.719436076,67834.1414241549,53330.7706058455,69238.8081333573,11107.440686431699,15769.995003546699,13998.570227486101,13912.4018929047,19519.8326099271,35596.3037298078,28441.763555767404,25630.791409742706,31621.596984469903,22401.7859251798
8.09318929257809,45119.4540899043,53333.118304523494,68282.1748180065,53894.770407661395,69448.1470972778,11346.1817144526,16108.5916777265,14413.0750950278,14266.126798276699,19950.0004323496,36347.1479277063,28955.9221843713,26150.5914870769,32134.267312736498,22636.6114977137,45119.4540899043,53333.11830452349,68282.1748180065,53894.770407661395,69448.1470972778,11346.1817144526,16108.5916777265,14413.0750950278,14266.126798276699,19950.0004323496,36347.1479277063,28955.9221843713,26150.5914870769,32134.267312736494,22636.6114977137
8.12460318526863,45578.170227340306,53556.22757905901,68903.8921310031,54308.42604828769,69666.5658717068,11594.0447014894,16446.8978638705,14835.9105981801,14624.0886583524,20366.2197193422,37165.9083821135,29450.337995498998,26686.1528841547,32703.9887467363,22920.187792055098,45578.17022734031,53556.227579059014,68903.8921310031,54308.426048287685,69666.5658717068,11594.0447014894,16446.8978638705,14835.9105981801,14624.0886583524,20366.2197193422,37165.9083821135,29450.337995498998,26686.1528841547,32703.9887467363,22920.187792055098
